filename,image_path,tags,thumbnail_path,original_filepath,tags
IMG_0341.JPG,processed/IMG_0341.JPG,"car, land vehicle, vehicle, motor vehicle, tire, subcompact car, suv, kia soul m, kia soul, person, top, transport, cars, electric cars, bmw",thumbnails/IMG_0341.JPG,S:/Comms/Images/Stock images [unrestricted]/Transport/cars/electric cars/BMW/IMG_0341.JPG,"car, land vehicle, vehicle, motor vehicle, tire, subcompact car, suv, person, top, transport, cars, electric cars, bmw"
IMG_0342.JPG,processed/IMG_0342.JPG,"land vehicle, car, vehicle, tire, wheel, subcompact car, compact sport utility vehicle, suv, compact car, person, top, transport, cars, electric cars, bmw",thumbnails/IMG_0342.JPG,S:/Comms/Images/Stock images [unrestricted]/Transport/cars/electric cars/BMW/IMG_0342.JPG,"land vehicle, car, vehicle, tire, wheel, subcompact car, compact sport utility vehicle, suv, compact car, person, top, transport, cars, electric cars, bmw"
IMG_0343.JPG,processed/IMG_0343.JPG,"car, land vehicle, vehicle, motor vehicle, tire, subcompact car, honda motor company, bayerische motoren werke ag, subaru, person, wheel, transport, cars, electric cars, bmw",thumbnails/IMG_0343.JPG,S:/Comms/Images/Stock images [unrestricted]/Transport/cars/electric cars/BMW/IMG_0343.JPG,"car, land vehicle, vehicle, motor vehicle, tire, subcompact car, bayerische motoren werke ag, subaru, person, wheel, transport, cars, electric cars, bmw"
IMG_0344.JPG,processed/IMG_0344.JPG,"car, land vehicle, vehicle, motor vehicle, wheel, honda fit, bayerische motoren werke ag, subaru, bmw, tire, person, transport, cars, electric cars",thumbnails/IMG_0344.JPG,S:/Comms/Images/Stock images [unrestricted]/Transport/cars/electric cars/BMW/IMG_0344.JPG,"car, land vehicle, vehicle, motor vehicle, wheel, honda fit, bayerische motoren werke ag, subaru, bmw, tire, person, transport, cars, electric cars"
IMG_0355.JPG,processed/IMG_0355.JPG,"scaffolding, suv, mitsubishi toppo, mitsubishi motors, construction, mini mpv, car, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0355.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0355.JPG,"scaffolding, suv, construction, mini mpv, car, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0356.JPG,processed/IMG_0356.JPG,"scaffolding, construction, building material, car, executive car, architecture, apartment, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0356.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0356.JPG,"scaffolding, construction, building material, car, executive car, architecture, apartment, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0358.JPG,processed/IMG_0358.JPG,"scaffolding, construction, building material, window, daylighting, sash window, architecture, apartment, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0358.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0358.JPG,"scaffolding, construction, building material, window, daylighting, sash window, architecture, apartment, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0377-small.jpg,processed/IMG_0377-small.jpg,"scaffolding, construction, building material, roofer, roof, architecture, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0377-small.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0377-small.jpg,"scaffolding, construction, building material, roofer, roof, architecture, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0377.JPG,processed/IMG_0377.JPG,"scaffolding, construction, building material, roofer, roof, architecture, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0377.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0377.JPG,"scaffolding, construction, building material, roofer, roof, architecture, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0377_crop.jpg,processed/IMG_0377_crop.jpg,"scaffolding, construction, building material, building, architecture, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0377_crop.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0377_crop.jpg,"scaffolding, construction, building material, building, architecture, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0389.JPG,processed/IMG_0389.JPG,"scaffolding, construction, building material, steel, the queen's college, centre for sustainable energy, house, NA, efficient energy use, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0389.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0389.JPG,"scaffolding, construction, building material, steel, the queen's college, centre for sustainable energy, house, NA, efficient energy use, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0390.JPG,processed/IMG_0390.JPG,"scaffolding, construction, engineering, building material, steel, the queen's college, centre for sustainable energy, house, NA, efficient energy use, person, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015",thumbnails/IMG_0390.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Insulation/Solid Wall/External/Installation/montpelier june 2015/IMG_0390.JPG,"scaffolding, construction, engineering, building material, steel, the queen's college, centre for sustainable energy, house, NA, efficient energy use, person, houses and buildings, insulation, solid wall, external, installation, montpelier june 2015"
IMG_0402.jpg,processed/IMG_0402.jpg,"standing, child, happiness, walking shoe, sweatpants, photograph, pants, person, shoe, door, energy use, energy monitors, meters & bills, jonah holding owl",thumbnails/IMG_0402.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/jonah holding owl/IMG_0402.jpg","standing, child, happiness, walking shoe, photograph, pants, person, shoe, door, energy use, energy monitors, meters & bills, jonah holding owl"
IMG_0403.jpg,processed/IMG_0403.jpg,"sleeve, standing, denim, child, smile, door, home, pants, person, outerwear, energy use, energy monitors, meters & bills, jonah holding owl",thumbnails/IMG_0403.jpg,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/jonah holding owl/IMG_0403.jpg","sleeve, standing, denim, child, smile, door, home, pants, person, outerwear, energy use, energy monitors, meters & bills, jonah holding owl"
IMG_0517.JPG,processed/IMG_0517.JPG,"blue, wind turbine, daytime, windmill, wind farm, turbine, supportive, energy supply, wind, avonmouth, lace avonmouth visit",thumbnails/IMG_0517.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Wind/avonmouth/LACE Avonmouth visit/IMG_0517.JPG,"blue, wind turbine, daytime, windmill, wind farm, turbine, energy supply, wind, avonmouth, lace avonmouth visit"
IMG_0519.JPG,processed/IMG_0519.JPG,"wind turbine, windmill, wind farm, high-visibility clothing, machine, person, pants, energy supply, wind, avonmouth, lace avonmouth visit",thumbnails/IMG_0519.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Wind/avonmouth/LACE Avonmouth visit/IMG_0519.JPG,"wind turbine, windmill, wind farm, high-visibility clothing, machine, person, pants, energy supply, wind, avonmouth, lace avonmouth visit"
IMG_0520.JPG,processed/IMG_0520.JPG,"electronic device, electronics, technology, machine, measuring instrument, enercon e-70, wind farm, sold, wind turbine, NA, energy supply, wind, avonmouth, lace avonmouth visit",thumbnails/IMG_0520.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Wind/avonmouth/LACE Avonmouth visit/IMG_0520.JPG,"electronic device, electronics, technology, machine, measuring instrument, wind farm, wind turbine, NA, energy supply, wind, avonmouth, lace avonmouth visit"
IMG_0522.JPG,processed/IMG_0522.JPG,"wind turbine, windmill, wind farm, wind, public utility, turbine, energy supply, avonmouth, lace avonmouth visit",thumbnails/IMG_0522.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Wind/avonmouth/LACE Avonmouth visit/IMG_0522.JPG,"wind turbine, windmill, wind farm, wind, public utility, turbine, energy supply, avonmouth, lace avonmouth visit"
IMG_0525.JPG,processed/IMG_0525.JPG,"sky, windmill, wind turbine, cloud, wind farm, turbine, wind, energy supply, avonmouth, lace avonmouth visit",thumbnails/IMG_0525.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Wind/avonmouth/LACE Avonmouth visit/IMG_0525.JPG,"sky, windmill, wind turbine, cloud, wind farm, turbine, wind, energy supply, avonmouth, lace avonmouth visit"
IMG_0536.JPG,processed/IMG_0536.JPG,"plastic, packaging and labeling, box, office supplies, label, 1d barcode, energy use, lighting, bulbs",thumbnails/IMG_0536.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Use/lighting/bulbs/IMG_0536.JPG,"plastic, packaging and labeling, box, office supplies, label, 1d barcode, energy use, lighting, bulbs"
IMG_0538.JPG,processed/IMG_0538.JPG,"plastic, packaging and labeling, box, label, office supplies, carton, energy use, lighting, bulbs",thumbnails/IMG_0538.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Use/lighting/bulbs/IMG_0538.JPG,"plastic, packaging and labeling, box, label, office supplies, carton, energy use, lighting, bulbs"
IMG_0540.JPG,processed/IMG_0540.JPG,"technology, compact fluorescent lamp, fluorescent lamp, plastic, 1d barcode, energy use, lighting, bulbs",thumbnails/IMG_0540.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Use/lighting/bulbs/IMG_0540.JPG,"technology, compact fluorescent lamp, fluorescent lamp, plastic, 1d barcode, energy use, lighting, bulbs"
IMG_0635.JPG,processed/IMG_0635.JPG,"map, urban design, plan, technology, atlas, tuberculosis, maps",thumbnails/IMG_0635.JPG,S:/Comms/Images/Stock images [unrestricted]/Maps/IMG_0635.JPG,"map, urban design, plan, technology, atlas, tuberculosis, maps"
IMG_0636.JPG,processed/IMG_0636.JPG,"map, plan, design, screenshot, atlas, tuberculosis, maps",thumbnails/IMG_0636.JPG,S:/Comms/Images/Stock images [unrestricted]/Maps/IMG_0636.JPG,"map, plan, design, screenshot, atlas, tuberculosis, maps"
IMG_0922.JPG,processed/IMG_0922.JPG,"wall, composite material, machine, metal, iron, still life, door, picture frame, energy use, energy monitors, meters & bills, gas meters",thumbnails/IMG_0922.JPG,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/gas meters/IMG_0922.JPG","wall, composite material, machine, metal, iron, still life, door, picture frame, energy use, energy monitors, meters & bills, gas meters"
IMG_0958.JPG,processed/IMG_0958.JPG,"machine, electrical cable, energy use, energy monitors, meters & bills, gas meters",thumbnails/IMG_0958.JPG,"S:/Comms/Images/Stock images [unrestricted]/Energy Use/Energy Monitors, Meters & Bills/gas meters/IMG_0958.JPG","machine, electrical cable, energy use, energy monitors, meters & bills, gas meters"
IMG_0968.JPG,processed/IMG_0968.JPG,"field, grasses, agriculture, hay, agricultural machinery, grass, NA, harvester, farm, tire, wheel, truck, energy supply, biomass, fuels, energy crops (kevin lindegaard), short rotation coppice",thumbnails/IMG_0968.JPG,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Biomass/Fuels/Energy crops (Kevin Lindegaard)/Short rotation coppice/IMG_0968.JPG,"field, grasses, agriculture, hay, agricultural machinery, grass, NA, harvester, farm, tire, wheel, truck, energy supply, biomass, fuels, energy crops (kevin lindegaard), short rotation coppice"
Img_1183m.jpg,processed/Img_1183m.jpg,"plants, shrub, house, roof, home, manor, historic house, history, property, farmhouse, energy supply, solar thermal, kevin lindegaard's pics, francis haxson's house in sturminster newton",thumbnails/Img_1183m.jpg,S:/Comms/Images/Stock images [unrestricted]/Energy Supply/Solar Thermal/Kevin Lindegaard's pics/Francis Haxson's house in Sturminster Newton/Img_1183m.jpg,"plants, shrub, house, roof, home, manor, historic house, history, property, farmhouse, energy supply, solar thermal, kevin lindegaard's pics, francis haxson's house in sturminster newton"
IMG_1809.JPG,processed/IMG_1809.JPG,"roof, cottage, brickwork, driveway, stone wall, car, shed, barn, cottage m, wheel, window, house, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1809.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1809.JPG,"roof, cottage, brickwork, driveway, stone wall, car, shed, barn, cottage m, wheel, window, house, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1810.JPG,processed/IMG_1810.JPG,"flooring, wood, floor, interior design, ceiling, stairs, room, handrail, plywood, cabinetry, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1810.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1810.JPG,"flooring, wood, floor, interior design, ceiling, stairs, room, handrail, plywood, cabinetry, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1811.JPG,processed/IMG_1811.JPG,"red, electrical cable, technology, machine, wire, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1811.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1811.JPG,"red, electrical cable, technology, machine, wire, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1812.JPG,processed/IMG_1812.JPG,"electronic device, technology, electrical cable, machine, electrical wiring, electricity, electronics, wire, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1812.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1812.JPG,"electronic device, technology, electrical cable, machine, electrical wiring, electricity, electronics, wire, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1814.JPG,processed/IMG_1814.JPG,"wood-burning stove, hearth, major appliance, home appliance, kitchen appliance, room, floor, stove, jean sport aviation center, cabinetry, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1814.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1814.JPG,"wood-burning stove, hearth, major appliance, home appliance, kitchen appliance, room, floor, stove, jean sport aviation center, cabinetry, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1817.JPG,processed/IMG_1817.JPG,"wood, flooring, floor, wood flooring, hardwood, ceiling, daylighting, attic, jean sport aviation center, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1817.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1817.JPG,"wood, flooring, floor, wood flooring, hardwood, ceiling, daylighting, attic, jean sport aviation center, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1819.JPG,processed/IMG_1819.JPG,"display device, technology, led display, measuring instrument, electronics, light-emitting diode, computer monitor, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1819.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1819.JPG,"display device, technology, led display, measuring instrument, electronics, light-emitting diode, computer monitor, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1820.JPG,processed/IMG_1820.JPG,"wood, plank, beam, hardwood, natural material, lumber, plywood, ceiling, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1820.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1820.JPG,"wood, plank, beam, hardwood, natural material, lumber, plywood, ceiling, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1821.JPG,processed/IMG_1821.JPG,"wood, roof, cottage, house, rural area, stone wall, shed, barn, wall, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1821.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1821.JPG,"wood, roof, cottage, house, rural area, stone wall, shed, barn, wall, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1822.JPG,processed/IMG_1822.JPG,"rural area, slope, stone wall, cottage, stairs, grass, farm, roof, tree, house, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1822.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1822.JPG,"rural area, slope, stone wall, cottage, stairs, grass, farm, roof, tree, house, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1823.JPG,processed/IMG_1823.JPG,"wood, natural material, building material, stairs, hardwood, grass, tree, bridge, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1823.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1823.JPG,"wood, natural material, building material, stairs, hardwood, grass, tree, bridge, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1824.JPG,processed/IMG_1824.JPG,"solar energy, solar panel, solar power, roof, solar thermal collector, tree, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1824.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1824.JPG,"solar energy, solar panel, solar power, roof, solar thermal collector, tree, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1827.JPG,processed/IMG_1827.JPG,"wood-burning stove, hearth, wood stain, hardwood, home appliance, room, floor, stove, jean sport aviation center, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1827.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1827.JPG,"wood-burning stove, hearth, wood stain, hardwood, home appliance, room, floor, stove, jean sport aviation center, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_1844.JPG,processed/IMG_1844.JPG,"bird, beak, vertebrate, chicken, phasianidae, fowl, birds, flightless bird, places, somerset, yeo valley wills barn, new wills barn pics",thumbnails/IMG_1844.JPG,S:/Comms/Images/Stock images [unrestricted]/Places/Somerset/Yeo Valley Wills Barn/NEW WILLS BARN PICS/IMG_1844.JPG,"bird, beak, vertebrate, chicken, phasianidae, fowl, birds, flightless bird, places, somerset, yeo valley wills barn, new wills barn pics"
IMG_2004.JPG,processed/IMG_2004.JPG,"wall, arch, brickwork, stone wall, brick, middle ages, medieval architecture, architecture, almshouse, window, door, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2004.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2004.JPG,"wall, arch, brickwork, stone wall, brick, middle ages, medieval architecture, architecture, almshouse, window, door, houses and buildings, quaker meeting house in cirencester"
IMG_2005.JPG,processed/IMG_2005.JPG,"stone wall, listed building, window, middle ages, medieval architecture, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2005.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2005.JPG,"stone wall, listed building, window, middle ages, medieval architecture, houses and buildings, quaker meeting house in cirencester"
IMG_2006.JPG,processed/IMG_2006.JPG,"wall, arch, composite material, glass, grey, window, stone wall, sash window, stone, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2006.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2006.JPG,"wall, arch, composite material, glass, grey, window, stone wall, sash window, stone, houses and buildings, quaker meeting house in cirencester"
IMG_2007.JPG,processed/IMG_2007.JPG,"wall, arch, door, architecture, home door, stone wall, window, home, house, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2007.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2007.JPG,"wall, arch, door, architecture, home door, stone wall, window, home, house, houses and buildings, quaker meeting house in cirencester"
IMG_2008.JPG,processed/IMG_2008.JPG,"glass, composite material, grey, sash window, daylighting, mairie, allier, window, NA, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2008.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2008.JPG,"glass, composite material, grey, sash window, daylighting, window, NA, houses and buildings, quaker meeting house in cirencester"
IMG_2008_small.jpg,processed/IMG_2008_small.jpg,"glass, composite material, grey, sash window, daylighting, house, window, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2008_small.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2008_small.jpg,"glass, composite material, grey, sash window, daylighting, house, window, houses and buildings, quaker meeting house in cirencester"
IMG_2009.JPG,processed/IMG_2009.JPG,"wall, concrete, building material, daylighting, plaster, window, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2009.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2009.JPG,"wall, concrete, building material, daylighting, plaster, window, houses and buildings, quaker meeting house in cirencester"
IMG_2010.JPG,processed/IMG_2010.JPG,"wood, brown, composite material, grey, glass, /m/083vt, window, door, home, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2010.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2010.JPG,"wood, brown, composite material, grey, glass, /m/083vt, window, door, home, houses and buildings, quaker meeting house in cirencester"
IMG_2011.JPG,processed/IMG_2011.JPG,"wall, composite material, grey, concrete, stone wall, window, sash window, architecture, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2011.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2011.JPG,"wall, composite material, grey, concrete, stone wall, window, sash window, architecture, houses and buildings, quaker meeting house in cirencester"
IMG_2012.JPG,processed/IMG_2012.JPG,"glass, grey, iron, metal, sash window, daylighting, windshield, window, christmas tree, car, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2012.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2012.JPG,"glass, grey, iron, metal, sash window, daylighting, windshield, window, christmas tree, car, houses and buildings, quaker meeting house in cirencester"
IMG_2013.JPG,processed/IMG_2013.JPG,"wall, composite material, stone wall, concrete, brick, stone, arch, window, door, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2013.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2013.JPG,"wall, composite material, stone wall, concrete, brick, stone, arch, window, door, houses and buildings, quaker meeting house in cirencester"
IMG_2014.JPG,processed/IMG_2014.JPG,"wall, glass, composite material, brickwork, daylighting, window, stone wall, sash window, architecture, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2014.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2014.JPG,"wall, glass, composite material, brickwork, daylighting, window, stone wall, sash window, architecture, houses and buildings, quaker meeting house in cirencester"
IMG_2015.JPG,processed/IMG_2015.JPG,"loudspeaker, concrete, computer speaker, subwoofer, speaker, computer, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2015.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2015.JPG,"loudspeaker, concrete, subwoofer, speaker, computer, houses and buildings, quaker meeting house in cirencester"
IMG_20150226_144106.jpg,processed/IMG_20150226_144106.jpg,"fungus, mold, stain, plaster, floor, room, jean sport aviation center, storey, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144106.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144106.jpg,"fungus, mold, stain, plaster, floor, room, jean sport aviation center, storey, houses and buildings, damp & condensation, under-heating"
IMG_20150226_144114.jpg,processed/IMG_20150226_144114.jpg,"wall, wood, flooring, floor, wood stain, room, jean sport aviation center, storey, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144114.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144114.jpg,"wall, wood, flooring, floor, wood stain, room, jean sport aviation center, storey, houses and buildings, damp & condensation, under-heating"
IMG_20150226_144123.jpg,processed/IMG_20150226_144123.jpg,"flooring, floor, hardwood, wood stain, paint, room, jean sport aviation center, storey, houses and buildings, damp & condensation, mouldy walls",thumbnails/IMG_20150226_144123.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/Mouldy walls/IMG_20150226_144123.jpg,"flooring, floor, hardwood, wood stain, paint, room, jean sport aviation center, storey, houses and buildings, damp & condensation, mouldy walls"
IMG_20150226_144142.jpg,processed/IMG_20150226_144142.jpg,"wood, floor, flooring, hardwood, wood stain, jean sport aviation center, storey, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144142.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144142.jpg,"wood, floor, flooring, hardwood, wood stain, jean sport aviation center, storey, houses and buildings, damp & condensation, under-heating"
IMG_20150226_144159.jpg,processed/IMG_20150226_144159.jpg,"pipe, plumbing, plumbing fixture, pipeline transport, plumbing fitting, bidet, toilet, sink, drain, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144159.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144159.jpg,"pipe, plumbing, plumbing fixture, pipeline transport, plumbing fitting, toilet, sink, drain, houses and buildings, damp & condensation, under-heating"
IMG_20150226_144221.jpg,processed/IMG_20150226_144221.jpg,"wood, floor, hardwood, wood stain, plywood, room, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144221.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144221.jpg,"wood, floor, hardwood, wood stain, plywood, room, houses and buildings, damp & condensation, under-heating"
IMG_20150226_144221cropped.jpg,processed/IMG_20150226_144221cropped.jpg,"wood, floor, hardwood, wood stain, plywood, textile, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144221cropped.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144221cropped.jpg,"wood, floor, hardwood, wood stain, plywood, textile, houses and buildings, damp & condensation, under-heating"
IMG_20150226_144231.jpg,processed/IMG_20150226_144231.jpg,"ceiling, daylighting, plaster, stain, beam, houses and buildings, damp & condensation, under-heating",thumbnails/IMG_20150226_144231.jpg,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/Damp & Condensation/under-heating/IMG_20150226_144231.jpg,"ceiling, daylighting, plaster, stain, beam, houses and buildings, damp & condensation, under-heating"
IMG_2016.JPG,processed/IMG_2016.JPG,"concrete, pipe, stone wall, separative sewer, cement, dog, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2016.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2016.JPG,"concrete, pipe, stone wall, separative sewer, cement, dog, houses and buildings, quaker meeting house in cirencester"
IMG_2017.JPG,processed/IMG_2017.JPG,"wall, brickwork, composite material, stone wall, brick, almshouse, stone, window, house, houses and buildings, quaker meeting house in cirencester",thumbnails/IMG_2017.JPG,S:/Comms/Images/Stock images [unrestricted]/Houses and buildings/quaker meeting house in cirencester/IMG_2017.JPG,"wall, brickwork, composite material, stone wall, brick, almshouse, stone, window, house, houses and buildings, quaker meeting house in cirencester"
